,Date,GEO,DGUID,Gender,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,Year
37721,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,0 to 4 years,Persons,249,units,0,v1589894685,110.2.2,1942.0,,,,0,2001
37727,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,5 to 9 years,Persons,249,units,0,v1589894695,110.2.8,2301.0,,,,0,2001
37733,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,10 to 14 years,Persons,249,units,0,v1589894686,110.2.14,2594.0,,,,0,2001
37739,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,15 to 19 years,Persons,249,units,0,v1589894687,110.2.20,2713.0,,,,0,2001
37745,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,20 to 24 years,Persons,249,units,0,v1589894689,110.2.26,2416.0,,,,0,2001
37751,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,25 to 29 years,Persons,249,units,0,v1589894690,110.2.32,2111.0,,,,0,2001
37757,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,30 to 34 years,Persons,249,units,0,v1589894691,110.2.38,2276.0,,,,0,2001
37763,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,35 to 39 years,Persons,249,units,0,v1589894692,110.2.44,2952.0,,,,0,2001
37769,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,40 to 44 years,Persons,249,units,0,v1589894693,110.2.50,3063.0,,,,0,2001
37775,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,45 to 49 years,Persons,249,units,0,v1589894694,110.2.56,2634.0,,,,0,2001
37781,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,50 to 54 years,Persons,249,units,0,v1589894696,110.2.62,2536.0,,,,0,2001
37787,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,55 to 59 years,Persons,249,units,0,v1589894697,110.2.68,2004.0,,,,0,2001
37793,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,60 to 64 years,Persons,249,units,0,v1589894698,110.2.74,1689.0,,,,0,2001
37799,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,65 to 69 years,Persons,249,units,0,v1589894699,110.2.80,1585.0,,,,0,2001
37805,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,70 to 74 years,Persons,249,units,0,v1589894701,110.2.86,1226.0,,,,0,2001
37811,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,75 to 79 years,Persons,249,units,0,v1589894702,110.2.92,820.0,,,,0,2001
37817,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,80 to 84 years,Persons,249,units,0,v1589894703,110.2.98,457.0,,,,0,2001
37823,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,85 to 89 years,Persons,249,units,0,v1589894704,110.2.104,227.0,,,,0,2001
37829,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,90 years +,Persons,249,units,0,v1589894683,110.2.110,71.0,,,,0,2001
37836,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,0 to 4 years,Persons,249,units,0,v1589894800,110.3.2,-1847.0,,,,0,2001
37842,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,5 to 9 years,Persons,249,units,0,v1589894810,110.3.8,-2268.0,,,,0,2001
37848,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,10 to 14 years,Persons,249,units,0,v1589894801,110.3.14,-2471.0,,,,0,2001
37854,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,15 to 19 years,Persons,249,units,0,v1589894802,110.3.20,-2607.0,,,,0,2001
37860,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,20 to 24 years,Persons,249,units,0,v1589894804,110.3.26,-2439.0,,,,0,2001
37866,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,25 to 29 years,Persons,249,units,0,v1589894805,110.3.32,-2106.0,,,,0,2001
37872,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,30 to 34 years,Persons,249,units,0,v1589894806,110.3.38,-2284.0,,,,0,2001
37878,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,35 to 39 years,Persons,249,units,0,v1589894807,110.3.44,-3107.0,,,,0,2001
37884,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,40 to 44 years,Persons,249,units,0,v1589894808,110.3.50,-3060.0,,,,0,2001
37890,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,45 to 49 years,Persons,249,units,0,v1589894809,110.3.56,-2739.0,,,,0,2001
37896,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,50 to 54 years,Persons,249,units,0,v1589894811,110.3.62,-2604.0,,,,0,2001
37902,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,55 to 59 years,Persons,249,units,0,v1589894812,110.3.68,-2090.0,,,,0,2001
37908,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,60 to 64 years,Persons,249,units,0,v1589894813,110.3.74,-1855.0,,,,0,2001
37914,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,65 to 69 years,Persons,249,units,0,v1589894814,110.3.80,-1583.0,,,,0,2001
37920,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,70 to 74 years,Persons,249,units,0,v1589894816,110.3.86,-1401.0,,,,0,2001
37926,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,75 to 79 years,Persons,249,units,0,v1589894817,110.3.92,-1237.0,,,,0,2001
37932,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,80 to 84 years,Persons,249,units,0,v1589894818,110.3.98,-871.0,,,,0,2001
37938,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,85 to 89 years,Persons,249,units,0,v1589894819,110.3.104,-505.0,,,,0,2001
37944,2001-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,90 years +,Persons,249,units,0,v1589894798,110.3.110,-235.0,,,,0,2001
110516,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,0 to 4 years,Persons,249,units,0,v1589894685,110.2.2,1872.0,,,,0,2002
110522,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,5 to 9 years,Persons,249,units,0,v1589894695,110.2.8,2272.0,,,,0,2002
110528,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,10 to 14 years,Persons,249,units,0,v1589894686,110.2.14,2527.0,,,,0,2002
110534,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,15 to 19 years,Persons,249,units,0,v1589894687,110.2.20,2777.0,,,,0,2002
110540,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,20 to 24 years,Persons,249,units,0,v1589894689,110.2.26,2421.0,,,,0,2002
110546,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,25 to 29 years,Persons,249,units,0,v1589894690,110.2.32,2124.0,,,,0,2002
110552,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,30 to 34 years,Persons,249,units,0,v1589894691,110.2.38,2248.0,,,,0,2002
110558,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,35 to 39 years,Persons,249,units,0,v1589894692,110.2.44,2841.0,,,,0,2002
110564,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,40 to 44 years,Persons,249,units,0,v1589894693,110.2.50,3153.0,,,,0,2002
110570,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,45 to 49 years,Persons,249,units,0,v1589894694,110.2.56,2721.0,,,,0,2002
110576,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,50 to 54 years,Persons,249,units,0,v1589894696,110.2.62,2524.0,,,,0,2002
110582,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,55 to 59 years,Persons,249,units,0,v1589894697,110.2.68,2144.0,,,,0,2002
110588,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,60 to 64 years,Persons,249,units,0,v1589894698,110.2.74,1756.0,,,,0,2002
110594,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,65 to 69 years,Persons,249,units,0,v1589894699,110.2.80,1573.0,,,,0,2002
110600,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,70 to 74 years,Persons,249,units,0,v1589894701,110.2.86,1245.0,,,,0,2002
110606,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,75 to 79 years,Persons,249,units,0,v1589894702,110.2.92,857.0,,,,0,2002
110612,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,80 to 84 years,Persons,249,units,0,v1589894703,110.2.98,486.0,,,,0,2002
110618,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,85 to 89 years,Persons,249,units,0,v1589894704,110.2.104,217.0,,,,0,2002
110624,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,90 years +,Persons,249,units,0,v1589894683,110.2.110,71.0,,,,0,2002
110631,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,0 to 4 years,Persons,249,units,0,v1589894800,110.3.2,-1757.0,,,,0,2002
110637,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,5 to 9 years,Persons,249,units,0,v1589894810,110.3.8,-2165.0,,,,0,2002
110643,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,10 to 14 years,Persons,249,units,0,v1589894801,110.3.14,-2540.0,,,,0,2002
110649,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,15 to 19 years,Persons,249,units,0,v1589894802,110.3.20,-2605.0,,,,0,2002
110655,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,20 to 24 years,Persons,249,units,0,v1589894804,110.3.26,-2464.0,,,,0,2002
110661,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,25 to 29 years,Persons,249,units,0,v1589894805,110.3.32,-2084.0,,,,0,2002
110667,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,30 to 34 years,Persons,249,units,0,v1589894806,110.3.38,-2263.0,,,,0,2002
110673,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,35 to 39 years,Persons,249,units,0,v1589894807,110.3.44,-2937.0,,,,0,2002
110679,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,40 to 44 years,Persons,249,units,0,v1589894808,110.3.50,-3158.0,,,,0,2002
110685,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,45 to 49 years,Persons,249,units,0,v1589894809,110.3.56,-2811.0,,,,0,2002
110691,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,50 to 54 years,Persons,249,units,0,v1589894811,110.3.62,-2573.0,,,,0,2002
110697,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,55 to 59 years,Persons,249,units,0,v1589894812,110.3.68,-2205.0,,,,0,2002
110703,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,60 to 64 years,Persons,249,units,0,v1589894813,110.3.74,-1897.0,,,,0,2002
110709,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,65 to 69 years,Persons,249,units,0,v1589894814,110.3.80,-1596.0,,,,0,2002
110715,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,70 to 74 years,Persons,249,units,0,v1589894816,110.3.86,-1449.0,,,,0,2002
110721,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,75 to 79 years,Persons,249,units,0,v1589894817,110.3.92,-1224.0,,,,0,2002
110727,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,80 to 84 years,Persons,249,units,0,v1589894818,110.3.98,-905.0,,,,0,2002
110733,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,85 to 89 years,Persons,249,units,0,v1589894819,110.3.104,-520.0,,,,0,2002
110739,2002-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,90 years +,Persons,249,units,0,v1589894798,110.3.110,-243.0,,,,0,2002
183311,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,0 to 4 years,Persons,249,units,0,v1589894685,110.2.2,1786.0,,,,0,2003
183317,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,5 to 9 years,Persons,249,units,0,v1589894695,110.2.8,2169.0,,,,0,2003
183323,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,10 to 14 years,Persons,249,units,0,v1589894686,110.2.14,2515.0,,,,0,2003
183329,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,15 to 19 years,Persons,249,units,0,v1589894687,110.2.20,2774.0,,,,0,2003
183335,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,20 to 24 years,Persons,249,units,0,v1589894689,110.2.26,2464.0,,,,0,2003
183341,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,25 to 29 years,Persons,249,units,0,v1589894690,110.2.32,2147.0,,,,0,2003
183347,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,30 to 34 years,Persons,249,units,0,v1589894691,110.2.38,2219.0,,,,0,2003
183353,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,35 to 39 years,Persons,249,units,0,v1589894692,110.2.44,2630.0,,,,0,2003
183359,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,40 to 44 years,Persons,249,units,0,v1589894693,110.2.50,3203.0,,,,0,2003
183365,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,45 to 49 years,Persons,249,units,0,v1589894694,110.2.56,2866.0,,,,0,2003
183371,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,50 to 54 years,Persons,249,units,0,v1589894696,110.2.62,2525.0,,,,0,2003
183377,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,55 to 59 years,Persons,249,units,0,v1589894697,110.2.68,2239.0,,,,0,2003
183383,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,60 to 64 years,Persons,249,units,0,v1589894698,110.2.74,1821.0,,,,0,2003
183389,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,65 to 69 years,Persons,249,units,0,v1589894699,110.2.80,1600.0,,,,0,2003
183395,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,70 to 74 years,Persons,249,units,0,v1589894701,110.2.86,1257.0,,,,0,2003
183401,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,75 to 79 years,Persons,249,units,0,v1589894702,110.2.92,885.0,,,,0,2003
183407,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,80 to 84 years,Persons,249,units,0,v1589894703,110.2.98,518.0,,,,0,2003
183413,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,85 to 89 years,Persons,249,units,0,v1589894704,110.2.104,215.0,,,,0,2003
183419,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,90 years +,Persons,249,units,0,v1589894683,110.2.110,79.0,,,,0,2003
183426,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,0 to 4 years,Persons,249,units,0,v1589894800,110.3.2,-1690.0,,,,0,2003
183432,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,5 to 9 years,Persons,249,units,0,v1589894810,110.3.8,-2095.0,,,,0,2003
183438,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,10 to 14 years,Persons,249,units,0,v1589894801,110.3.14,-2526.0,,,,0,2003
183444,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,15 to 19 years,Persons,249,units,0,v1589894802,110.3.20,-2596.0,,,,0,2003
183450,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,20 to 24 years,Persons,249,units,0,v1589894804,110.3.26,-2475.0,,,,0,2003
183456,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,25 to 29 years,Persons,249,units,0,v1589894805,110.3.32,-2107.0,,,,0,2003
183462,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,30 to 34 years,Persons,249,units,0,v1589894806,110.3.38,-2253.0,,,,0,2003
183468,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,35 to 39 years,Persons,249,units,0,v1589894807,110.3.44,-2749.0,,,,0,2003
183474,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,40 to 44 years,Persons,249,units,0,v1589894808,110.3.50,-3225.0,,,,0,2003
183480,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,45 to 49 years,Persons,249,units,0,v1589894809,110.3.56,-2867.0,,,,0,2003
183486,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,50 to 54 years,Persons,249,units,0,v1589894811,110.3.62,-2592.0,,,,0,2003
183492,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,55 to 59 years,Persons,249,units,0,v1589894812,110.3.68,-2316.0,,,,0,2003
183498,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,60 to 64 years,Persons,249,units,0,v1589894813,110.3.74,-1961.0,,,,0,2003
183504,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,65 to 69 years,Persons,249,units,0,v1589894814,110.3.80,-1623.0,,,,0,2003
183510,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,70 to 74 years,Persons,249,units,0,v1589894816,110.3.86,-1484.0,,,,0,2003
183516,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,75 to 79 years,Persons,249,units,0,v1589894817,110.3.92,-1216.0,,,,0,2003
183522,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,80 to 84 years,Persons,249,units,0,v1589894818,110.3.98,-943.0,,,,0,2003
183528,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,85 to 89 years,Persons,249,units,0,v1589894819,110.3.104,-536.0,,,,0,2003
183534,2003-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,90 years +,Persons,249,units,0,v1589894798,110.3.110,-262.0,,,,0,2003
256106,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,0 to 4 years,Persons,249,units,0,v1589894685,110.2.2,1742.0,,,,0,2004
256112,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,5 to 9 years,Persons,249,units,0,v1589894695,110.2.8,2065.0,,,,0,2004
256118,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,10 to 14 years,Persons,249,units,0,v1589894686,110.2.14,2529.0,,,,0,2004
256124,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,15 to 19 years,Persons,249,units,0,v1589894687,110.2.20,2779.0,,,,0,2004
256130,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,20 to 24 years,Persons,249,units,0,v1589894689,110.2.26,2490.0,,,,0,2004
256136,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,25 to 29 years,Persons,249,units,0,v1589894690,110.2.32,2121.0,,,,0,2004
256142,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,30 to 34 years,Persons,249,units,0,v1589894691,110.2.38,2174.0,,,,0,2004
256148,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,35 to 39 years,Persons,249,units,0,v1589894692,110.2.44,2436.0,,,,0,2004
256154,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,40 to 44 years,Persons,249,units,0,v1589894693,110.2.50,3238.0,,,,0,2004
256160,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,45 to 49 years,Persons,249,units,0,v1589894694,110.2.56,2978.0,,,,0,2004
256166,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,50 to 54 years,Persons,249,units,0,v1589894696,110.2.62,2550.0,,,,0,2004
256172,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,55 to 59 years,Persons,249,units,0,v1589894697,110.2.68,2366.0,,,,0,2004
256178,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,60 to 64 years,Persons,249,units,0,v1589894698,110.2.74,1837.0,,,,0,2004
256184,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,65 to 69 years,Persons,249,units,0,v1589894699,110.2.80,1601.0,,,,0,2004
256190,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,70 to 74 years,Persons,249,units,0,v1589894701,110.2.86,1299.0,,,,0,2004
256196,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,75 to 79 years,Persons,249,units,0,v1589894702,110.2.92,920.0,,,,0,2004
256202,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,80 to 84 years,Persons,249,units,0,v1589894703,110.2.98,533.0,,,,0,2004
256208,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,85 to 89 years,Persons,249,units,0,v1589894704,110.2.104,209.0,,,,0,2004
256214,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,90 years +,Persons,249,units,0,v1589894683,110.2.110,79.0,,,,0,2004
256221,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,0 to 4 years,Persons,249,units,0,v1589894800,110.3.2,-1654.0,,,,0,2004
256227,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,5 to 9 years,Persons,249,units,0,v1589894810,110.3.8,-2018.0,,,,0,2004
256233,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,10 to 14 years,Persons,249,units,0,v1589894801,110.3.14,-2457.0,,,,0,2004
256239,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,15 to 19 years,Persons,249,units,0,v1589894802,110.3.20,-2615.0,,,,0,2004
256245,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,20 to 24 years,Persons,249,units,0,v1589894804,110.3.26,-2505.0,,,,0,2004
256251,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,25 to 29 years,Persons,249,units,0,v1589894805,110.3.32,-2107.0,,,,0,2004
256257,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,30 to 34 years,Persons,249,units,0,v1589894806,110.3.38,-2262.0,,,,0,2004
256263,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,35 to 39 years,Persons,249,units,0,v1589894807,110.3.44,-2540.0,,,,0,2004
256269,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,40 to 44 years,Persons,249,units,0,v1589894808,110.3.50,-3273.0,,,,0,2004
256275,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,45 to 49 years,Persons,249,units,0,v1589894809,110.3.56,-2935.0,,,,0,2004
256281,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,50 to 54 years,Persons,249,units,0,v1589894811,110.3.62,-2681.0,,,,0,2004
256287,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,55 to 59 years,Persons,249,units,0,v1589894812,110.3.68,-2362.0,,,,0,2004
256293,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,60 to 64 years,Persons,249,units,0,v1589894813,110.3.74,-2010.0,,,,0,2004
256299,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,65 to 69 years,Persons,249,units,0,v1589894814,110.3.80,-1678.0,,,,0,2004
256305,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,70 to 74 years,Persons,249,units,0,v1589894816,110.3.86,-1499.0,,,,0,2004
256311,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,75 to 79 years,Persons,249,units,0,v1589894817,110.3.92,-1203.0,,,,0,2004
256317,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,80 to 84 years,Persons,249,units,0,v1589894818,110.3.98,-998.0,,,,0,2004
256323,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,85 to 89 years,Persons,249,units,0,v1589894819,110.3.104,-539.0,,,,0,2004
256329,2004-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,90 years +,Persons,249,units,0,v1589894798,110.3.110,-275.0,,,,0,2004
328901,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,0 to 4 years,Persons,249,units,0,v1589894685,110.2.2,1684.0,,,,0,2005
328907,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,5 to 9 years,Persons,249,units,0,v1589894695,110.2.8,2061.0,,,,0,2005
328913,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,10 to 14 years,Persons,249,units,0,v1589894686,110.2.14,2432.0,,,,0,2005
328919,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,15 to 19 years,Persons,249,units,0,v1589894687,110.2.20,2768.0,,,,0,2005
328925,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,20 to 24 years,Persons,249,units,0,v1589894689,110.2.26,2618.0,,,,0,2005
328931,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,25 to 29 years,Persons,249,units,0,v1589894690,110.2.32,2184.0,,,,0,2005
328937,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,30 to 34 years,Persons,249,units,0,v1589894691,110.2.38,2107.0,,,,0,2005
328943,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,35 to 39 years,Persons,249,units,0,v1589894692,110.2.44,2373.0,,,,0,2005
328949,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,40 to 44 years,Persons,249,units,0,v1589894693,110.2.50,3191.0,,,,0,2005
328955,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,45 to 49 years,Persons,249,units,0,v1589894694,110.2.56,3075.0,,,,0,2005
328961,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,50 to 54 years,Persons,249,units,0,v1589894696,110.2.62,2634.0,,,,0,2005
328967,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,55 to 59 years,Persons,249,units,0,v1589894697,110.2.68,2504.0,,,,0,2005
328973,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,60 to 64 years,Persons,249,units,0,v1589894698,110.2.74,1859.0,,,,0,2005
328979,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,65 to 69 years,Persons,249,units,0,v1589894699,110.2.80,1563.0,,,,0,2005
328985,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,70 to 74 years,Persons,249,units,0,v1589894701,110.2.86,1344.0,,,,0,2005
328991,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,75 to 79 years,Persons,249,units,0,v1589894702,110.2.92,977.0,,,,0,2005
328997,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,80 to 84 years,Persons,249,units,0,v1589894703,110.2.98,530.0,,,,0,2005
329003,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,85 to 89 years,Persons,249,units,0,v1589894704,110.2.104,217.0,,,,0,2005
329009,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Men+,90 years +,Persons,249,units,0,v1589894683,110.2.110,87.0,,,,0,2005
329016,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,0 to 4 years,Persons,249,units,0,v1589894800,110.3.2,-1644.0,,,,0,2005
329022,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,5 to 9 years,Persons,249,units,0,v1589894810,110.3.8,-1944.0,,,,0,2005
329028,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,10 to 14 years,Persons,249,units,0,v1589894801,110.3.14,-2414.0,,,,0,2005
329034,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,15 to 19 years,Persons,249,units,0,v1589894802,110.3.20,-2580.0,,,,0,2005
329040,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,20 to 24 years,Persons,249,units,0,v1589894804,110.3.26,-2634.0,,,,0,2005
329046,2005-01-01,"North Bay (CA), Ontario",2021S0504575,Women+,25 to 29 years,Persons,249,units,0,v1589894805,110.3.32,-2160.0,,,,0,2005
